"beaver_territory","x_upstream","x_downstream","y_upstream","y_downstream","date","time","site","season","DOC_input","DOC_out","delta_DOC","dam_persistence","n_dams","slope","water_volume","solar","dam_height","discharge","catchment_area_km","area_m6_revier","area_m2_revier","Cover_litter","plankton_abun","macrophy_abun","plankton_abun_z","cover_litter_z","macrophy_abun_z","water_res_time","DOC_input_z","dam_height_z","slope_z","discharge_z","water_volume_z","water_res_time_z","solar_z","dam_persistence_z","n_dams_z"
116,7.479,7.482,46.914,46.921,2022-02-26,16:50:00,"GB13","winter",0.9696,0.9123,-0.0573,3,4,0.320037988081601,817.699999999998,2770.09380078391,1.2,43.4512092444444,3.66619578,21359.58,NA,NA,NA,NA,NA,NA,NA,18.8188088253159,-0.907572901257195,0.49087796191833,-0.611069552019841,-0.0359449510835713,0.363379115621479,-0.203585428893756,-1.21824166746855,-0.695160591537707,0.494580499817712
110,7.023,7.029,47.036,47.037,2022-06-30,14:30:00,"GC01","summer",5.00279089456869,4.96104968051118,-0.0417412140575086,10,1,0.0739820289977023,511.699999999999,8280.53848719485,NA,11.436380255787,3.14682565,6592.42,NA,NA,NA,NA,NA,NA,NA,44.7431782220662,1.06675836321312,NA,-0.778778870776181,-0.47538303835062,-0.123497727400015,-0.15903903004294,1.54685631528836,0.896110356029185,-0.648216144441937
110,7.023,7.029,47.036,47.037,2022-02-01,16:15:00,"GC01","winter",2.742,2.606,-0.136,10,1,0.0739820289977023,511.699999999999,1961.08953071925,NA,39.7723797430556,3.14682565,6592.42,NA,NA,NA,NA,NA,NA,NA,12.8657124191656,-0.0399460458411657,NA,-0.778778870776181,-0.086440857216466,-0.123497727400015,-0.213814761875679,-1.62419367361318,0.896110356029185,-0.648216144441937
33,9.116,9.114,47.538,47.538,2022-07-08,11:30:00,"GF04","summer",3.66,3.554,-0.106,3,1,1.52431700158048,803.399999999999,7198.55283547352,2.2,19.015301975,10.39824108,3481.51,NA,NA,NA,NA,NA,NA,NA,42.2501836182383,0.409434146706744,2.41434568620876,0.209755164838926,-0.371354156452872,0.340626374264594,-0.163322796033752,1.00392438997124,-0.695160591537707,-0.648216144441937
33,9.115,9.114,47.538,47.538,2022-03-08,13:00:00,"GF04","winter",1.799,1.859,0.06,3,1,1.52431700158048,803.399999999999,3289.75708582376,2.2,100.61261045,10.39824108,3481.51,NA,NA,NA,NA,NA,NA,NA,7.98508254985843,-0.501564261061949,2.41434568620876,0.209755164838926,0.748656985105847,0.340626374264594,-0.222201252650981,-0.957478701328985,-0.695160591537707,-0.648216144441937
NA,NA,8.75723,NA,47.59318,2021-08-20,NA,"Gile","summer",1.63,1.999,0.369,5,1,2.2094409,133.32,5448.65529459859,0.66,NA,NA,NA,202,15,0,1622,-0.418752582118948,-0.847052076738896,1.99928073156956,NA,-0.584293294330572,-0.547794609198504,0.676728867469099,NA,-0.72553844590483,NA,0.125839510136247,-0.240511749375738,-0.648216144441937
NA,NA,8.75723,NA,47.59318,2021-08-20,NA,"Gile","winter",NA,NA,NA,5,1,2.2094409,133.32,NA,0.66,NA,NA,NA,202,NA,NA,NA,NA,NA,NA,NA,NA,-0.547794609198504,0.676728867469099,NA,-0.72553844590483,NA,NA,-0.240511749375738,-0.648216144441937
17,8.581,8.576,47.412,47.414,2022-07-06,10:00:00,"GL04_1","summer",3.676,3.455,-0.221,5,1,0.186474778590678,864,7047.21234459834,1.2,NA,0.46559308,7335.08,NA,NA,NA,NA,NA,NA,NA,NA,0.417266481217383,0.49087796191833,-0.702104920389015,NA,0.437047082392382,NA,0.927982917033428,-0.240511749375738,-0.648216144441937
17,8.58,8.577,47.412,47.413,2022-04-26,15:50:00,"GL04_1","winter",3.91,3.745,-0.165,5,1,0.186474778590678,864,5548.44193080273,1.2,NA,0.46559308,7335.08,NA,NA,NA,NA,NA,NA,NA,NA,0.531814373435477,0.49087796191833,-0.702104920389015,NA,0.437047082392382,NA,0.175911662598751,-0.240511749375738,-0.648216144441937
18,8.574,8.574,47.414,47.418,2022-07-06,09:30:00,"GL04_2","summer",3.639,3.52,-0.119,8,2,0.138746851203062,41.7,6530.51613765197,0.3,24.75304028125,4.1689331,5917.16,NA,NA,NA,NA,NA,NA,NA,1.68464154407679,0.39915420766153,-1.24024298994306,-0.734635805711324,-0.292597504420444,-0.871315100668326,-0.233027435293432,0.668708807441358,0.441461513867216,-0.267283929688721
18,8.574,8.573,47.417,47.417,2022-04-26,14:45:00,"GL04_2","winter",3.835,4.005,0.17,8,2,0.138746851203062,41.7,5369.05076459536,0.3,75.7066670590278,4.1689331,5917.16,NA,NA,NA,NA,NA,NA,NA,0.550810141562392,0.495100305416857,-1.24024298994306,-0.734635805711324,0.406796026573542,-0.871315100668326,-0.234975722062263,0.0858945804878177,0.441461513867216,-0.267283929688721
149,6.779,6.782,46.526,46.529,2022-07-26,10:00:00,"GR01","summer",5.971,7.086,1.115,8,1,0.294776343440416,266.5,5859.728578552,0.4,2.56957547662037,20.18284738,20095.4,NA,NA,NA,NA,NA,NA,NA,103.71362990688,1.54071696258716,-1.04789621751402,-0.628287640251524,-0.59708950549145,-0.513635642134886,-0.0577088406384572,0.332112864268245,0.441461513867216,-0.648216144441937
149,6.779,6.782,46.526,46.529,2022-04-27,17:20:00,"GR01","winter",3.793,3.898,0.105,8,1,0.294776343440416,266.5,5165.76289587135,0.4,129.413164913426,20.18284738,20095.4,NA,NA,NA,NA,NA,NA,NA,2.05929590067812,0.47454042732643,-1.04789621751402,-0.628287640251524,1.143975684766,-0.513635642134886,-0.232383658692931,-0.0161136797736287,0.441461513867216,-0.648216144441937
19,8.703,8.708,47.318,47.322,2022-07-06,11:15:00,"GS09","summer",3.448,6.509,3.061,5,1,0.131320250218697,956.1,7077.04893652474,1,4.2946413,1.28839239,10086.4,NA,NA,NA,NA,NA,NA,NA,222.626276145577,0.305655714440778,0.106184417060244,-0.739697703811254,-0.573411114889886,0.583587465537088,0.146621304742784,0.942954685165224,-0.240511749375738,-0.648216144441937
19,8.702,8.708,47.317,47.322,2022-03-19,16:45:00,"GS09","winter",1.959,3.927,1.968,5,1,0.131320250218697,956.1,3894.92127406458,1,12.3620056864583,1.28839239,10086.4,NA,NA,NA,NA,NA,NA,NA,77.3418184920702,-0.423240915955559,0.106184417060244,-0.739697703811254,-0.462677830119645,0.583587465537088,-0.103024088686492,-0.653812051654058,-0.240511749375738,-0.648216144441937
39,9.089,9.073,47.571,47.572,2022-07-08,14:30:00,"GW02","summer",3.736,4.124,0.387999999999999,3,6,0.277651413508437,2042.6,6570.35111244003,1,45.6804473445602,34.92735089,126385.09,NA,NA,NA,NA,NA,NA,NA,44.7149736646184,0.446637735632279,0.106184417060244,-0.639959823861038,-0.00534625173944052,2.31231847842224,-0.159087494537727,0.688697685780209,-0.695160591537707,1.25644492932415
39,9.089,9.073,47.571,47.572,2022-03-08,14:30:00,"GW02","winter",2.128,2.13,0.00199999999999978,3,6,0.277651413508437,2042.6,2285.19371744186,1,278.529453277893,34.92735089,126385.09,NA,NA,NA,NA,NA,NA,NA,7.33351527445847,-0.340511882686935,0.106184417060244,-0.639959823861038,3.19075771075962,2.31231847842224,-0.22332085464723,-1.46156073128099,-0.695160591537707,1.25644492932415
35,9.083,9.075,47.566,47.571,2022-07-08,13:30:00,"GW05","summer",3.562,2.294,-1.268,7,5,0.198123547983559,449.599999999999,6955.64522810026,0.4,12.7735117545139,3.45965961,117554.43,NA,NA,NA,NA,NA,NA,NA,35.1978382014735,0.36146109782908,-1.04789621751402,-0.694165233878258,-0.457029465122625,-0.222305086719084,-0.175440992120262,0.882035255179551,0.214137092786231,0.875512714570929
35,9.081,9.076,47.567,47.571,2022-03-11,10:00:00,"GW05","winter",2.029,1.786,-0.243,7,5,0.198123547983559,449.599999999999,2756.8315037553,0.4,25.8273200052083,3.45965961,117554.43,NA,NA,NA,NA,NA,NA,NA,17.4079230794884,-0.388974452471514,-1.04789621751402,-0.694165233878258,-0.277851855544629,-0.222305086719084,-0.206009784071107,-1.22489658423978,0.214137092786231,0.875512714570929
NA,NA,7.2269857,NA,46.994524,2022-07-14,NA,"Haslibach","summer",7.889,5.703,-2.186,8,1,0.5011242,622.8,6332.99486902462,1.2,NA,NA,NA,519,15,25,2231,-0.136169650279928,-0.847052076738896,2.95478164255572,NA,2.47961806205,0.49087796191833,-0.487642973163258,NA,0.0532735708342615,NA,0.569594181941179,0.441461513867216,-0.648216144441937
NA,NA,7.2269857,NA,46.994524,2022-07-14,NA,"Haslibach","winter",NA,NA,NA,8,1,0.5011242,622.8,NA,1.2,NA,NA,NA,519,NA,NA,NA,NA,NA,NA,NA,NA,0.49087796191833,-0.487642973163258,NA,0.0532735708342615,NA,NA,0.441461513867216,-0.648216144441937
NA,NA,8.84661,NA,47.68318,2021-07-09,NA,"Hemishofen","summer",2.286,2.45,0.164,14,1,9.8944187,746.4,5970.57362239938,2.4,NA,NA,NA,311,75,0,664,-0.418752582118948,1.29427772884199,0.496210333006749,NA,-0.263167579394376,2.79903923106685,5.91473406065418,NA,0.249933628995886,NA,0.387734039070494,1.80540804035312,-0.648216144441937
NA,NA,8.84661,NA,47.68318,2021-07-09,NA,"Hemishofen","winter",NA,NA,NA,14,1,9.8944187,746.4,NA,2.4,NA,NA,NA,311,NA,NA,NA,NA,NA,NA,NA,NA,2.79903923106685,5.91473406065418,NA,0.249933628995886,NA,NA,1.80540804035312,-0.648216144441937
50,8.124,8.129,47.384,47.392,2022-07-13,13:30:00,"HEUD02","summer",1.422,2.033,0.611,3,8,0.634263430096767,1751.6,6509.96761295451,1,16.714626365162,4.31087677,10219.88,NA,NA,NA,NA,NA,NA,NA,104.794445399678,-0.686113642968879,0.106184417060244,-0.396896584974144,-0.402933412733371,1.84930814731356,-0.0558516522421072,0.658397718695708,-0.695160591537707,2.01830935883058
50,8.124,8.128,47.387,47.392,2022-03-03,16:15:00,"HEUD02","winter",1.537,1.534,-0.00299999999999989,3,8,0.634263430096767,1751.6,2459.16661683973,1,45.7531712741898,4.31087677,10219.88,NA,NA,NA,NA,NA,NA,NA,38.2836850696753,-0.629818738673661,0.106184417060244,-0.396896584974144,-0.00434803730117793,1.84930814731356,-0.170138515393453,-1.37426249301617,-0.695160591537707,2.01830935883058
115,7.234,7.235,46.934,46.936,2022-07-06,14:30:00,"HMK01","summer",2.32620969359939,3.05997172011662,0.733762026517229,3,2,0.415012611031897,912.9,7972.66371348988,0.6,5.62695228333333,2.45539736,897.01,NA,NA,NA,NA,NA,NA,NA,162.237025308345,-0.243484093716831,-0.66320267265593,-0.546335784248327,-0.555123708439322,0.514851911228171,0.0428531623850173,1.39236716529059,-0.695160591537707,-0.267283929688721
115,7.234,7.234,46.933,46.935,2022-02-20,08:50:00,"HMK01","winter",2.501,2.312,-0.189,3,2,0.415012611031897,912.9,3178.22973971379,0.6,23.4740534648148,2.45539736,897.01,NA,NA,NA,NA,NA,NA,NA,38.8897469867462,-0.157920584407665,-0.66320267265593,-0.546335784248327,-0.310152979117909,0.514851911228171,-0.169097106228472,-1.01344225006243,-0.695160591537707,-0.267283929688721
59,8.636,8.631,47.647,47.647,2022-07-15,13:00:00,"HOB01","summer",2.298,2.392,0.0939999999999999,11,3,3.87926961107449,349.8,6383.81342368905,2,2.67754889131944,1.76595591,312.85,NA,NA,NA,NA,NA,NA,NA,130.641872174228,-0.257293328511396,2.02965214135068,1.81486767384766,-0.595607453819462,-0.381096945979034,-0.0114374655459915,0.595094534632453,1.12343477711017,0.113648285064496
59,8.636,8.635,47.647,47.647,2021-11-25,13:30:00,"HOB01","winter",2.17,2.223,0.0529999999999999,11,3,3.87926961107449,349.8,903.224904690428,2,5.64124804583333,1.76595591,312.85,NA,NA,NA,NA,NA,NA,NA,62.0075552711008,-0.319952004596508,2.02965214135068,1.81486767384766,-0.554927483667006,-0.381096945979034,-0.129373281412095,-2.15502185716715,1.12343477711017,0.113648285064496
80,9.422,9.418,46.774,46.778,2022-07-21,08:45:00,"HR05","summer",1.114,1.037,-0.0770000000000002,3,3,0.315060455826225,393.299999999998,6572.85140626003,0.4,18.2188286729167,2.27143838,12264.21,NA,NA,NA,NA,NA,NA,NA,21.5875568655334,-0.836886082298678,-1.04789621751402,-0.614462188990491,-0.382286612301716,-0.311884061431864,-0.198827829870638,0.689952313635385,-0.695160591537707,0.113648285064496
80,9.422,9.417,46.772,46.778,2022-03-08,16:20:00,"HR05","winter",1.218,NA,NA,3,3,0.315060455826225,393.299999999998,3786.86916483524,0.4,28.5244287303241,2.27143838,12264.21,NA,NA,NA,NA,NA,NA,NA,13.7881814818568,-0.785975907979525,-1.04789621751402,-0.614462188990491,-0.24083112681495,-0.311884061431864,-0.21222966353962,-0.708031753740801,-0.695160591537707,0.113648285064496
20,8.732,8.73,47.394,47.397,2022-07-06,13:00:00,"KP01","summer",3.794,4.347,0.553,3,2,0.160792827214912,622.999999999999,6562.96224982045,0.8,13.3803219708333,4.18862253,15754.65,NA,NA,NA,NA,NA,NA,NA,46.5609124621983,0.475029948233345,-0.278509127797843,-0.719609485552156,-0.448700339863577,0.0535917909930977,-0.155915578389152,0.684990012391407,-0.695160591537707,-0.267283929688721
20,8.731,8.731,47.396,47.397,2022-01-27,15:30:00,"KP01","winter",2.661,2.685,0.024,3,2,0.160792827214912,622.999999999999,1063.22731424362,0.8,52.6001787621528,4.18862253,15754.65,NA,NA,NA,NA,NA,NA,NA,11.8440662115822,-0.0795972393012754,-0.278509127797843,-0.719609485552156,0.0896345316852005,0.0535917909930977,-0.215570278422714,-2.0747339012817,-0.695160591537707,-0.267283929688721
27,8.996,8.99,47.523,47.522,2022-07-07,11:45:00,"LA04","summer",3.969,4.415,0.446,3,1,0.261663565570943,1426.09999999999,6487.60795923877,1.1,46.5512075777778,27.36070976,12897.8,NA,NA,NA,NA,NA,NA,NA,30.6350806822199,0.560696106943458,0.298531189489287,-0.650856983580152,0.00660587243054699,1.33140483880538,-0.183281276032345,0.64717781959446,-0.695160591537707,-0.648216144441937
27,8.991,8.991,47.524,47.524,2022-01-16,15:00:00,"LA04","winter",2.487,2.549,0.0619999999999998,3,1,0.261663565570943,1426.09999999999,1081.25151272023,1.1,442.39480942963,27.36070976,12897.8,NA,NA,NA,NA,NA,NA,NA,3.22359116699093,-0.164773877104474,0.298531189489287,-0.650856983580152,5.43998661347107,1.33140483880538,-0.23038302521485,-2.06568949966174,-0.695160591537707,-0.648216144441937
4,8.149,8.158,47.456,47.46,2022-07-01,15:30:00,"LAB01","summer",6.033,6.052,0.0189999999999992,11,17,2.57557788332725,761.499999999999,7129.15284912679,2,7.65742355150463,3.07721579,15100.87,NA,NA,NA,NA,NA,NA,NA,99.4459813902249,1.57106725881588,2.02965214135068,0.926284229891257,-0.527253298428636,0.273959250988122,-0.065042032434507,0.969100020401954,1.12343477711017,5.44669929160953
4,8.149,8.156,47.456,47.459,2022-02-05,09:10:00,"LAB01","winter",2.468,2.475,0.00700000000000012,11,17,2.57557788332725,761.499999999999,1983.91071797432,2,35.1529164899306,3.07721579,15100.87,NA,NA,NA,NA,NA,NA,NA,21.662498479127,-0.174074774335858,2.02965214135068,0.926284229891257,-0.149847976988147,0.273959250988122,-0.198699056091859,-1.61274218059688,1.12343477711017,5.44669929160953
93,8.483,8.48,47.59,47.588,2022-07-25,10:00:00,"LAN02","summer",2.719,5.953,3.234,5,2,0.481700590303533,861.2,7608.97853687612,1.2,28.9825523777778,12.27496336,5452.27,NA,NA,NA,NA,NA,NA,NA,29.7144291770631,-0.0512050267002093,0.49087796191833,-0.500881914264753,-0.234542885217902,0.432592000168656,-0.184863251220388,1.20987279225147,-0.240511749375738,-0.267283929688721
93,8.483,8.478,47.59,47.585,2022-03-14,17:45:00,"LAN02","winter",1.605,2.1,0.495,5,2,0.481700590303533,861.2,4343.22145459683,1.2,97.7450786074074,12.27496336,5452.27,NA,NA,NA,NA,NA,NA,NA,8.81067376761755,-0.596531317003446,0.49087796191833,-0.500881914264753,0.709297015120291,0.432592000168656,-0.220782621589558,-0.428858532400668,-0.240511749375738,-0.267283929688721
NA,NA,7.3233541,NA,47.169178,2022-07-20,NA,"Leugene","summer",2.069,2.088,0.0190000000000001,5,1,0.0729226,227,6622.74158673473,1,NA,NA,NA,227,20,239,532,2.28274024626208,-0.668607926273822,0.289106687275756,NA,-0.369393616194916,0.106184417060244,-0.779500967148636,NA,-0.576484123505308,NA,0.714986815429799,-0.240511749375738,-0.648216144441937
NA,NA,7.3233541,NA,47.169178,2022-07-20,NA,"Leugene","winter",NA,NA,NA,5,1,0.0729226,227,NA,1,NA,NA,NA,227,NA,NA,NA,NA,NA,NA,NA,NA,0.106184417060244,-0.779500967148636,NA,-0.576484123505308,NA,NA,-0.240511749375738,-0.648216144441937
43,8.423,8.418,47.691,47.693,2022-07-11,14:30:00,"LOCH01","summer",1.312,1.561,0.249,3,8,2.30931448647765,252.7,6369.72152995425,1.1,3.98735363888889,1.43544731,29352.92,NA,NA,NA,NA,NA,NA,NA,63.3753669439806,-0.739960942729521,0.298531189489287,0.744801720539925,-0.57762896974981,-0.53559283309468,-0.1270229413363,0.588023332731922,-0.695160591537707,2.01830935883058
43,8.424,8.419,47.688,47.692,2022-03-20,14:15:00,"LOCH01","winter",1.288,1.44,0.152,3,8,2.30931448647765,252.7,3631.11911747375,1.1,10.3671194611111,1.43544731,29352.92,NA,NA,NA,NA,NA,NA,NA,24.3751411323002,-0.75170944449548,0.298531189489287,0.744801720539925,-0.490059797004196,-0.53559283309468,-0.194037864156246,-0.786185907585334,-0.695160591537707,2.01830935883058
NA,NA,9.18055,NA,47.62013,2021-07-14,NA,"Logge","summer",8.074,11.23,3.156,9,1,1.9103481,855,6060.17123976732,1.8,NA,NA,NA,475,40,0,414,-0.418752582118948,0.0451686755864717,0.103968579728354,NA,2.57017942982926,1.64495859649259,0.472870160207216,NA,0.422727175244691,NA,0.432693421687087,0.6687859349482,-0.648216144441937
NA,NA,9.18055,NA,47.62013,2021-07-14,NA,"Logge","winter",NA,NA,NA,9,1,1.9103481,855,NA,1.8,NA,NA,NA,475,NA,NA,NA,NA,NA,NA,NA,NA,1.64495859649259,0.472870160207216,NA,0.422727175244691,NA,NA,0.6687859349482,-0.648216144441937
118,7.3,7.324,47.163,47.169,2022-07-01,10:20:00,"LU01","summer",6.36314753978987,6.00066763654926,-0.362479903240608,3,3,0.108161947204768,2679.9,6909.68168117552,0.9,68.8124998752315,10.14573377,73095.4,NA,NA,NA,NA,NA,NA,NA,38.9449591986791,1.73268138190955,-0.0861623553687996,-0.755482175101764,0.312166139853858,3.32632701455818,-0.169002233902879,0.858971107344917,-0.695160591537707,0.113648285064496
118,7.3,7.323,47.163,47.169,2022-02-28,12:00:00,"LU01","winter",1.73,2.351,0.621,3,3,0.108161947204768,2679.9,2925.08796982299,0.9,146.549487788889,10.14573377,73095.4,NA,NA,NA,NA,NA,NA,NA,18.2866555211746,-0.535341203639079,-0.0861623553687996,-0.755482175101764,1.37919021456568,3.32632701455818,-0.204499839307112,-1.14046680744574,-0.695160591537707,0.113648285064496
119,7.361,7.361,47.169,47.17,2022-07-01,13:30:00,"LU02","summer",7.88293466453674,6.56610603349631,-1.31682863104044,17,2,1.98941787941787,130.299999999999,8005.64225592092,1,NA,0.01103088,846.3,NA,NA,NA,NA,NA,NA,NA,NA,2.47664895353328,0.106184417060244,0.52676334324475,NA,-0.73034357030328,NA,1.4089155395761,2.48738130359608,-0.267283929688721
119,7.361,7.361,47.169,47.17,2022-02-28,13:45:00,"LU02","winter",1.429,1.48,0.0509999999999999,17,2,1.98941787941787,130.299999999999,2844.7197608499,1,NA,0.01103088,846.3,NA,NA,NA,NA,NA,NA,NA,NA,-0.682686996620474,0.106184417060244,0.52676334324475,NA,-0.73034357030328,NA,-1.18079494521968,2.48738130359608,-0.267283929688721
5,8.609,8.606,47.566,47.569,2022-07-04,09:30:00,"LW02","summer",5.893,5.361,-0.532,8,3,1.9720551912103,1499.39999999999,6827.15909400432,1.5,15.1835528212963,6.18801398,4688.18,NA,NA,NA,NA,NA,NA,NA,98.7515911227935,1.50253433184779,1.06791827920546,0.514929105935839,-0.423949049887638,1.44803252701936,-0.0662352180945988,0.817561919465456,0.441461513867216,0.113648285064496
5,8.609,8.607,47.566,47.568,2022-03-30,11:30:00,"LW02","winter",2.572,3.11,0.538,8,3,1.9720551912103,1499.39999999999,4408.60929251505,1.5,35.810266087963,6.18801398,4688.18,NA,NA,NA,NA,NA,NA,NA,41.8706746360644,-0.123164600016704,1.06791827920546,0.514929105935839,-0.140825144158789,1.44803252701936,-0.163974914441288,-0.396047427487416,0.441461513867216,0.113648285064496
124,6.843,6.844,46.828,46.828,2022-07-11,16:30:00,"LY01","summer",2.409,3.18,0.771,3,3,6.23900649167369,27.0999999999999,7981.09627617898,0.6,3.71330670740741,1.32574256,430.87,NA,NA,NA,NA,NA,NA,NA,7.29807746447124,-0.202956507843839,-0.66320267265593,3.42324109493015,-0.581390559712833,-0.894545172263469,-0.223381748194685,1.39659855919943,-0.695160591537707,0.113648285064496
124,6.844,6.844,46.828,46.828,2022-03-18,16:30:00,"LY01","winter",1.278,1.267,-0.0110000000000001,3,3,6.23900649167369,27.0999999999999,4559.67373538143,0.6,12.2600498314815,1.32574256,430.87,NA,NA,NA,NA,NA,NA,NA,2.21043147234298,-0.756604653564629,-0.66320267265593,3.42324109493015,-0.464077284288605,-0.894545172263469,-0.232123959205052,-0.320244473278255,-0.695160591537707,0.113648285064496
7,8.688,8.69,47.553,47.552,2022-07-04,11:30:00,"MAED01","summer",4.194,5.792,1.598,7,2,0.585132089645667,442.399999999999,8144.86800154429,0.8,2.928294053125,1.33864871,881.64,NA,NA,NA,NA,NA,NA,NA,151.077723744267,0.670838310999318,-0.278509127797843,-0.430384022820874,-0.592165705799057,-0.233761012437237,0.0236778956403509,1.47877792823602,0.214137092786231,-0.267283929688721
7,8.689,8.689,47.552,47.552,2022-01-06,12:00:00,"MAED01","winter",1.768,1.798,0.03,7,2,0.585132089645667,442.399999999999,1733.43141878723,0.8,25.8433570402778,1.33864871,881.64,NA,NA,NA,NA,NA,NA,NA,17.118519057354,-0.516739409176311,-0.278509127797843,-0.430384022820874,-0.277631729926627,-0.233761012437237,-0.206507073197092,-1.73843073103503,0.214137092786231,-0.267283929688721
145,7.268,7.256,46.963,46.964,2022-07-06,10:30:00,"MD01","summer",2.56767974844097,2.12578142902442,-0.441898319416552,11,10,2.52798106903101,2548.8,6619.29896915922,1.7,10.4009185972222,4.27923508,23136.72,NA,NA,NA,NA,NA,NA,NA,245.055278163672,-0.125279453477982,1.45261182406355,0.893842709960936,-0.489595867375548,3.11773370044015,0.185161539007809,0.713259336894914,1.12343477711017,2.78017378833701
145,7.27,7.258,46.963,46.964,2022-04-27,14:42:00,"MD01","winter",1.291,1.557,0.266,11,10,2.52798106903101,2548.8,5452.18222198664,1.7,22.4857954435185,4.27923508,23136.72,NA,NA,NA,NA,NA,NA,NA,113.351560384077,-0.750240881774735,1.45261182406355,0.893842709960936,-0.3237178872659,3.11773370044015,-0.0411477783976346,0.127609294674702,1.12343477711017,2.78017378833701
126,7.658,7.661,47.242,47.241,2022-07-18,10:15:00,"MKEM01","summer",1.90250129058278,1.60231903704451,-0.300182253538266,3,2,0.114863878168348,419.399999999999,6949.78349424567,0.9,54.572199403125,7.59265383,1244.02,NA,NA,NA,NA,NA,NA,NA,7.6852317587915,-0.450898215429,-0.0861623553687996,-0.750914204952052,0.116702643741242,-0.270356330703558,-0.222716492683638,0.879093883043695,-0.695160591537707,-0.267283929688721
126,7.653,7.661,47.244,47.241,2022-03-22,12:30:00,"MKEM01","winter",0.7662,0.8176,0.0514,3,2,0.114863878168348,419.399999999999,4142.70543151753,0.9,98.7748021402778,7.59265383,1244.02,NA,NA,NA,NA,NA,NA,NA,4.24602217278427,-1.00714145372369,-0.0861623553687996,-0.750914204952052,0.723431082175865,-0.270356330703558,-0.228626160132253,-0.529475902228244,-0.695160591537707,-0.267283929688721
150,6.612,6.608,46.624,46.622,2022-08-04,10:40:00,"MO03","summer",4.896,6.83,1.934,11,5,0.299504971991835,352.599999999999,6443.00738747579,1.1,6.30442432152778,7.36084137,15929.15,NA,NA,NA,NA,NA,NA,NA,55.9289765436588,1.0144819876536,0.298531189489287,-0.625064653594493,-0.54582467339695,-0.37664186375531,-0.139818233352668,0.624797602020415,1.12343477711017,0.875512714570929
150,6.612,6.608,46.624,46.622,2022-04-30,13:30:00,"MO03","winter",2.093,2.306,0.213,11,5,0.299504971991835,352.599999999999,6091.64187271779,1.1,39.4452494711806,7.36084137,15929.15,NA,NA,NA,NA,NA,NA,NA,8.93897249293899,-0.357645114428958,0.298531189489287,-0.625064653594493,-0.0909310733288443,-0.37664186375531,-0.220562163143578,0.448485138806037,1.12343477711017,0.875512714570929
11,8.663,8.647,47.501,47.507,2022-07-04,16:30:00,"MS03","summer",3.554,3.44,-0.114,17,12,1.78362959521743,1332.4,6674.70114177443,1.6,22.0150694083333,7.37248836,40468.04,NA,NA,NA,NA,NA,NA,NA,60.5221802978121,0.357544930573761,1.2602650516345,0.386500075166275,-0.3301791102386,1.18231869438999,-0.131925633023449,0.74105971317243,2.48738130359608,3.54203821784344
11,8.662,8.647,47.501,47.507,2022-02-23,14:00:00,"MS03","winter",1.8,1.93,0.13,17,12,1.78362959521743,1332.4,1946.63715910831,1.6,99.6651204222222,7.37248836,40468.04,NA,NA,NA,NA,NA,NA,NA,13.3687692781126,-0.501074740155034,1.2602650516345,0.386500075166275,0.73565166167717,1.18231869438999,-0.212950348506917,-1.63144576048849,2.48738130359608,3.54203821784344
143,7.529,7.529,47.158,47.159,2022-07-05,15:00:00,"MUE01","summer",5.24852955290138,4.61514196173766,-0.633387591163725,18,1,0.327131782945776,391.5,7516.31393191097,1.45,67.2352984236111,9.52316358,547.45,NA,NA,NA,NA,NA,NA,NA,5.82283427275629,1.1870525741042,0.971744892990939,-0.606234491294235,0.290517347371461,-0.314748042861399,-0.225916690148888,1.16337441928096,2.71470572467706,-0.648216144441937
143,7.528,7.529,47.158,47.16,2022-04-18,16:10:00,"MUE01","winter",1.197,1.135,-0.062,18,1,0.327131782945776,391.5,5934.32186430692,1.45,110.11157889375,9.52316358,547.45,NA,NA,NA,NA,NA,NA,NA,3.55548439077211,-0.796255847024739,0.971744892990939,-0.606234491294235,0.87904058095171,-0.314748042861399,-0.229812725984185,0.369543190803739,2.71470572467706,-0.648216144441937
77,9.491,9.492,47.079,47.082,2022-07-20,14:15:00,"MUE01_3","summer",0.8344,1.987,1.1526,3,2,0.292331479248511,311.599999999999,6791.23609092019,0.7,0.0602363333333333,0.2168508,11191.58,NA,NA,NA,NA,NA,NA,NA,5172.95762800966,-0.973756127872094,-0.470855900226887,-0.629954035609729,-0.631532894016844,-0.441876996317014,8.6528816294965,0.799536037886887,-0.695160591537707,-0.267283929688721
77,9.492,9.492,47.078,47.082,2022-03-14,15:30:00,"MUE01_3","winter",0.9102,0.8913,-0.0189,3,2,0.292331479248511,311.599999999999,3826.11826716355,0.7,1.65147947222222,0.2168508,11191.58,NA,NA,NA,NA,NA,NA,NA,188.679305580899,-0.936650443127942,-0.470855900226887,-0.629954035609729,-0.609691364218953,-0.441876996317014,0.0882894985797143,-0.688336861613372,-0.695160591537707,-0.267283929688721
76,9.497,9.499,47.082,47.086,2022-07-20,13:00:00,"MUE01_6","summer",0.8494,0.8156,-0.0338,3,3,0.278478719782085,637.499999999997,6340.93512112978,0.8,0.114198805555556,0.4111157,14741.85,NA,NA,NA,NA,NA,NA,NA,5582.37012111187,-0.96641331426837,-0.278509127797843,-0.639395940051546,-0.630792200834134,0.076662752508819,9.3563838799514,0.573578538255053,-0.695160591537707,0.113648285064496
